,comment,like,time,title_list
304,진짜 너무 예쁘고 잘한다,11,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
305,i cannot get enough of this and the guitar at the end,1,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
306,노래 너무 좋네요 들을수록 좋은 노래입니다 뉴진스 감동,28,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
307,Voces débiles eh visto mejores solo los hologramas salvaron hubieran mandado ah grupos que llegarán ah altas notas decepcionante,0,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
308,This is the largest audience they had. Congrats newjeans more powerrrr!,0,1 hour ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
309,Hyein really stood out to me during this performance!! The song is soooo good,1,10 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
310,"I love Danielle's voice I feel like I'm in heaven, she's absolutely incredible ",31,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
311,미치겠다 사랑해 뉴진스...,2,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
312,I hope we get to see the high notes…it’s my favorite part of the song slaaaayed new jeans,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
313,"Действительно, песня слишком мощная для наших малышек ^~^ А исполнение просто потрясающее))",9,2 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
314,I can't stop watching this omgg they're so amazing about both voices and dance ,4,1 day ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
315,"I don't even watch or play league of legends, but I legit teared up when the players appeared. My love for esports goes beyond just the games I watch it seems. Amazing performance!",1,16 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
316,진짜 가사내용처럼 됐네 정말 멋있다,451,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
317,@TobyKraig그게 가사야?,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
318,이 정도면 미래에서 보고 온다음 가사 쓰는거 같음 ㅋㅋ,35,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
319,작년에도 그렇고 이정도면 롤드컵 주제곡만 들어도 우승팀 예측 가능 ㅋㅋㅋㅋㅋ,27,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
320,"14,17,18,19,22,23노래들 진짜 잘 만든듯",0,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
321,라이엇 에서 NewJeans GODS Finals Opening Ceremony 는 역대급 데뷰 무대가  될거라고 했는데 그 말에 동의한다..,4,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
322,아 노래 개좋다!!!!!! 진짜 계속 듣는준 ㅠㅠㅠ,21,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
323,i swear to god this is the best stage collaboration i've seen ever,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
324,Why is noone talking about Hyein.. she is on another level here. Her presence is so intense compared to the others,13,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
325,I agree,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
326,Queen of stage presence,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
327,이게 어떻게 데뷔1년차의 무대지.. 대단하다,2,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
328,"Their vocals are not to be underestimated, and the choreography is no joke, congratulations T1",251,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
329,lipsync,24,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
330, @aldenrecharge-ho5bd  So what,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
331,Play-back,6,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
332, @j.i.n8186  3:32 yeah sure lil bro lmao,3,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
333,The choreography is trash what?,9,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
334,fym so what vocals are important in the MUSIC industry I also wish the high note was done live in all honesty it would've made the performance better,9,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
335, @lavienrosewon8811 Estan cantando en vivo XDDDDD,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
336," @aldenrecharge-ho5bd  If you have ears, you can hear it live. But I know you didn't.",8,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
337,볼 때마다 가슴이 벅차오르는 무대..,7,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
338,this is amazing WTH I cannot with these girls ,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
339,the audio here sounds like i’m stuck outside of the venue lmao but i bet it sounds heavenly on the performance site itself,3,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
340,no one has yet to beat 2019 opening ceremony in terms of production value,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
341,무대연출 지린다,11,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
342,"I've been away from the game since the covid pandemic but today I'm back here because of Faker, because of T1, I'm really moved to see the Unkillable Demon King win, I've been waiting for this day for 7 years, it's so amazing!!!",0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
343,울 뉴진스 멋지게 그루브 타면서 들어오고 춤 노래 끝내주고 진짜 퍼포먼스 압도적이고 너무 멋지다 ㅠㅠ 뉴진스 완전 예쁘다 ,103,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
344,?????????,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
345,ㅋㅋㅋㅋㅋ 진심이냐?고음 못불러서 걍 춤으로 떼우고그냥 자동 립싱크에 춤도 뭔민속촌에서 보던 춤이던데 ㄹㅇ 라이엇은 왜 뉴진스를 뽑아서 ,13,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
346, @user-zr5nz1gc2q 아이고 ㅋㅋㅋㅋㅋㅋ 최근댓글 꼬라지 ,7,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
347, @snibm4452  ㅌㅋㅋ 반박을 해보세요 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
348,뉴진스 노래는 잘 부르긴 했는데 목소리가 너무 가녀림,2,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
349,세계최초 라이브 안되는 아이돌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
350,라이브는 아닌거 같은데 에코 제거해보면 알겠지 ..,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
351, @ys6ge-ox2ub  역대 롤드컵 대부분 생라이브임 애초에 앞 무대 heartsteel 보면 다 생라이브 하는거 알 수 있던데 왜 뉴진스만 립싱크일까ㅋㅋ,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
352,댓글들 ㅋㅋㅋ,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
353,그저 티원의 권능이였다. 너무 완벽했고 행복하다.,5,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
354,대황딮,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
355,"This sounds 10x better live than the recorded version, unreal.",1,4 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
356,wow the vocals of Daniel Hein and Hunny and Haerin are really stable!!! Minji's rap is great.,2,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
357,Màn trình diễn xuất sắc của CKTG2023 và NewJeans ,1,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
358,So no one’s gonna talk about the guitar solo it gave me the chills it’s insane 3:20,1,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
359,진짜 뉴진스 공연도 너무 좋았고 현실로 구체화해서 저렇게 만든것도 놀라울뿐이었다;; 그냥 최고입니다 그리고 노래 정말 좋음;; 무대연출도 잘구성했구요,64,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
360,무대 난잡 했어요 아닌건 아닌겁니다..,2,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
361, @sidewinder6855  어디가 난잡하다는거죠? 그럼 저정도도 안하면 또 무대 비었고 별로였다고 욕하잖아요 호불호 갈려도 최대한 채워서 공연해야 보는 사람들은 재밌음 편집 때문에 여기저기 움직여서 난접해보일 순 있어도 실제 무대는 엄연히 다릅니다,1,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
362,걸크는 아직 옷이 안 맞는거 같다 나이가 많이 어리니까 이해됨. 차차 시간이 지나면 원숙해지겠지 앞으로 꾸준히!!!!,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
363," @sidewinder6855  카메라 전환이 계속되고 뉴진스만 비춰진게 아니라 선수들 관객들 보여줌으로 시선이 분산되어서 그렇게 느끼는 것 같은데 무대만 생각했을 때는 연출, 조명, 증강현실, 짜임새 완벽합니다.",1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
364,Newjeans is performance always surprises people. It's crazy,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
365,Wow the performance was so mind blowing!Amazing new jeans keep going we tokkis love u sm!!!,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
366,"No superaré esta presentación, es tan explosivo",8,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
367,"Since the first time I heard this song, I know THAT particular moment would be legendary! I was right ",0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
368,Hermosas y hermosa canción  ,1,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
369,"Danielle's vocals, stage presence, beauty, charisma, energy, moves WOW INSANE SO SO PERFECT ",107,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
370,What a great performance  these five cuties are super talented ,5,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
371,5명 다 성량 받쳐줬으면 레전드 무대였을텐데 아쉽네요. 다른 댓글에 에일리 생각난다는게 정말 공감되더라구요. 비주얼 컨셉 연출은 군더더기 없네요 ^^,9,12 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
372,와 진짜 웅장하다..,3,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
373,소리 크게 해놓고 보니까 확실히 좋네요 평상시 소리로 들었을때는 뭔가 되게 아쉬웠는데 크게 들으면 현장 분위기 좋았을꺼 같아요,1,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
374,Essa música é top!,5,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
375,"they did so well! I loved their performance, what a great opening  also congrats to T1!",420,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
376,I CAN’T TAKE MY EYES OFF OF HYEIN SHE’S SOOOO ON POINT,2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
377,Epic performance!!!,2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
378,엄청 웅장한 노래고좋은데 라이브들어가면 노래가 팍 식네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 성량이 아직 애기네,64,3 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
379,So proud of minji she sing so well,4,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
380,노래 자체는 웅장하고 좋은데 힘있는 보컬이 불렀어야...,181,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
381,니가 춤추면서 라이브로 불러보셈. 우리나라 사람들은 왤케 비비 꼬여서 불만만 많지?,10,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
382,춤추면서 노래 불러봐라 ㅈㄴ힘들다.,1,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
383,라이브 얘기가 아니라 노래자체 힘이 없다는 얘기 아님? 근데 저거 라이브는 맞음??,38,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
384," @Th-lx6uw 저분들은 춤추면서 노래 부르는게 직업인데요... 비난은 당연히 ㄴㄴ지만, 더 힘있게 노래 불렀으면 좋았겠단 비판 정도는 수용할만하지 않나요??",36,23 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
385,아직 어려서 그렇지 더 연습하고 경력 쌓이면 잘할듯. 근데 지금은 성량 압력이 작은건 맞는거라. 뭔가 팍 카타르시스를 줬으면 진짜 더 좋았을거 같은데 하는 아쉬움이 남는건 어쩔수 없다는...,5,23 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
386,Kda때는 뭐 춤 안추면서 불렀냐?,25,22 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
387,아쉽다는거지 ㅋㅋㅋ 발작을 해버리네;,9,22 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
388, @Th-lx6uw  ㄹㅇㅋㅋ,0,21 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
389,에일리 정도 성량되는 사람이 어울리는 노래다,6,19 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
390,"Danielle and Hanni's vocals are really fantastic, I have goosebumps! ",102,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
391,"Hanni, Minji, Haerin and Hyein amazing",0,15 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
392,Até deu vontade de voltar a jogar LOL menina ,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
393,몇년만에 소원을 이뤘습니다페이커가 남아 있는 T1이 우승하는걸 한번 더 보길 몇년간 바랬는데소원 이뤄주셔서 감사합니다그리고 뉴진스 고생하셨는데,7,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
394,페이커 팬의 소원이 이뤄졌다 노래 퀄리티 따위 필요 없다 5회 우승 해줘.!,0,2 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
395,난 이번에 아카펠라 개쩔길래 인해전술로 노래에 힘 좀 줄 거라 생각했는데 생각보다 멤버들이 같이 부르는 파트가 없어서 쬐까 아쉬웠음 물론 퍼포는 멋졌지만 같이 화음 쌓는 파트 있었으면 더 뽕찼을듯,0,2 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
396,日本人いないかな？あまりにセンスの良いステージ、感動してしまった,12,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
397,게임 떄문이라도 걸크러쉬를 해보는 뉴진스 ㅎㅎ평생을 밝고 청량한 컨셉과 토끼로 계속해서 그런 노래를 발매하며 앨범으로 쓸텐데물들어올때 이런거라도 해봐야지 ㅎㅎ,42,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
398,"왜 눈물이 나는지 노래,뉴진스, 무대  웅장하네요",4,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
399,"Omg i just got goose bumps watching them, I love the song although i miss Kda",0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
400,Mics are ON! They all did wonderful ♡,2,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
401,"나 뉴진스 넘 좋아하고 뉴진스더 충분히 잘 소화했지만 다른 버전으루 에스파가 한번 커버래줬음 좋겠다 잔짜,, 컨셉 보컬과 찰떡임",4,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
402,The best performance in the world ,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
403,idk why but the chorus is just so triumphant and moving i cant help but shed a tear ,302,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
404,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
405,The music is so powerful i wish that they did a choreography that mstches the music's energy ,11,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
406, @heebasn5326 yeah choreo is really lackluster for a song like this,1,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
407,Muy bonita presentacion,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
408,The greatest Finals Opening Ceremony,1,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
409,너무 좋았다,3,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
410,THE STAGE IS AMAZINGGGGGG!!!!!!!! LOL STAGE AND ALL NEVER DISAPPOINT,3,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
411,so proud of Newjeans,7,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
412,"Danielle makes me float, my heart is racing! She is incredible, her voice is majestic, a true siren song ",20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
413,뉴진스가 하이브 등에 업고 최대한 바이럴 되려고 노력하는건 좋지만...여기에는 좀더 힘있고 가창력이 진짜 좋은 레전드 가수들이 노래했어야 맞는거같다...퍼포먼스가 아니고 그냥 장기자랑에서 노래부르는거같이 흐느적거린다 ㅠㅠ,69,23 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
414,이노래엔 에일리같은 보컬이 필요하다4세대중엔 릴리나 허윤진이 가장 잘어울릴듯 파워풀한 보컬이 필요함,7,19 hours ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
415, @user-lk7qd1lm9d heo yun jin?,0,16 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
416,ㄹㅇ 노래는 웅장한데 보컬이랑 춤이 너무 힘 맥아리가 없어,5,14 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
417,그래서 여론이 아쉬운 말들이 많았던 거군요..,0,14 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
418,This song is so good ,1,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
419,10년전에는 참..  상상도 못했다. 멋지다 대한민국,1,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
420,"웅장하고 장엄하다... 마지막 빛은 페이커 얼굴이네요.huge, amazing, terrific, magnificent 학창시절 외운 영단어들 다 떠오르네요.",4,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
421,this is actually amazing! how legendary!,1,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
422,"What a way to end Worlds 2023.2023 - T1 have become GODS of the game (GODS)2022 - DRX starwalked and said ""Don't ever say it's over if i'm breathing"" (STAR WALKIN)2021 - Edward Gaming  burnt the champs down (Burn It All Down)",31,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
423,"Bu kadar kısa sürede bu derece büyüyebilen nadir gruplar var, NewJeans onlardan biri. Kariyer yönetimleri çok iyi. Umarım daha da büyürler. Ayrıca bu şarkı bir şaheser<3",0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
424,모든 선수들에게 경의를 표하고 무대 준비에 열정을 다한 뉴진스도 대단하고 멋지다.,2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
425,im so glad that Dani finally got the recognition that she deserves  shes been doing so well yet underestimated. Thank you people in this comment section,794,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
426,Are u really saying this she is literally the Korean ariel,32,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
427,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
428,"Wtf, they do performance as a group why you always separate your ult’s and praise them ",16,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
429, @Lwlwllwlel  ikr,2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
430, @ShawnaBargo  sorry I don't understand u,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
431,Huh,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
432,She carried her team performance,2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
433," @eosnixon  Oki that's more like it but fr I love her ahhhshe is so gorgious and she even dances and sings so welll omfg ,",2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
434,Great Finals Opening Ceremony,2,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
435,i love newjeans ,1,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
436,No sport in the world gets an introduction to a stage or field like this.,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
437,퍼포먼스가 기대보다 못하긴했네요,26,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
438,"쩐다! 노래도 너무 좋고, 연기자도 연기도 멋지고!!! 증강현실 쩐다!!",252,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
439,저기 레오나 역할하는새끼는 뭐냐도대체??,2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
440,제모지상주의 1화박형식:으악!재발날그만좀게롭혀!!일진들:더러운녀석!너가왁싱할때까지,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
441, @user-cp9sj8to2w  연기자 말하는 거임? 왜... 연기 잘하는데 ㅜㅜ,0,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
442,This was fantastic ,1,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
443,"I still think that Dreamcatcher would have been a better fit for Worlds but I would be lying if I didn't say that this was a great performance and song, loved it.",5,3 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
444,이해함니다 뉴진스는신인이고십대들임니다  이정도면 훌륭하다고저는생각합니다드림캐쳐도 인기그룹이됨으면좋겠읍니다 응원만이하세요드림캐체를위해서,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
