,comment,like,time,title_list
795,헐 구디단 찍어주셔서 감사합니다,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
796,풍자님 울산에도 와주세용,0,1 day ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
797,구디단 일 시작한지 얼마 안됬는데 맛집 많다 생각했눈뎨...?!?!?!,0,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
798,풍자언니 왜 오늘 존나 이쁜건데? 댓글을 안달수가 없넹!!,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
799,거제도편도 해주세요!!거제도 사는데 프차만 갑니다프차 아닌데는 맛없어요ㅠ,8,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
800,"헉헉 거제도,,,저도 거제인데 또간집 거제도편 원해요ㅠㅠ̆̈",0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
801,12:12 진짜 너무 웃겨요 ㅋㅋ,0,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
802,목동 와주세요 젭알,5,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
803,"구디역 맛집 라마노피자요,,,🥹 후우,, 라마노 왜 안나왔지ㅠㅠㅠ",0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
804,낭만은 진짜 맛있음… ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
805,ㅠㅠㅠㅠ아쉽다 ㅠㅠㅠ낭만은 인정인데 소고기국밥이랑 고기국수랑 맛집 꽤 있어여ㅠㅠㅠㅠ도림항도 잇고ㅠㅠㅠ아쉽 ㅠㅠㅠ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
806,포항에 ㄹㅇ 맛집 없는디 제발 와주세요,13,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
807,포항  맛집  별루없긴하쥬,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
808,"제발 ㅠㅠ 해산물 아니면 다 프차,,",0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
809,친구 포항 사는데 맛집 많아요~!!,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
810,내일 양평갈건데 양평맛집 추천해주세요!!,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
811,무한자금성 인터뷰남 내스탈이네 ㅎㅎㅎ,6,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
812,은평구도 와주세요~~~~,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
813,신약 개발 넘 웃기자나 ㅋㅋㅋㅋ,2,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
814,부천도 와주세요 부천 !!!! ㅠㅠㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
815,양재에 맛집 많아요! 양재 와주세요,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
816,알려주세요 ㅜㅜ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
817,ㅇㄷ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
818,해피반점 안나온게 아쉽네요 고추차돌짬뽕 진짜 맛있는데,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
819,집에서 제일 가까운 역이 구디단인데 감사합니다 ㅜㅡㅜ,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
820,제발 경기도 광주 와주세요,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
821,언니 깔끔하게 충주 갑시다,2,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
822,구디 홍콩반점 이랑 역적우동 자주 먹었는데 저런곳이 있었구나 가볼껄ㅠ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
823,담주 점심 무한자금성 가봐야겠네 ㅋㅋ,11,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
824,와 11500원에 저게 무한리필이면…돈쭐내드리고싶다 징째..,5,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
825,금성관... 프랜차이즈 시작하려는 분위기던데 ㅎㅎㅎ아다리 잘맞았네 ㅋ 구로직영점 ㅎㅎㅎㅎ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
826,평촌학원가도 와주세요 ㅠㅠ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
827,이게국수집이랑 본가설렁탕 나오길 기다리면서 시청 시작….,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
828,디지털다지 세트로 가산디지털단지 해주세요~,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
829,시흥 와주세요!!경기도 시흥 궁금합니당,5,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
830,무한자금성 추천해주신 남자분 말도 잘하시구 선해보이네요,1,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
831,안산 와주세요  기다리고 있겠습니다 엉엉,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
832,확실히 지방편이랑 수준이 다르긴 하네 간단하게 점심한끼 때울거같은 집들을 맛집이라고 추천하다니..,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
833,건강을 위해서 다이어트를 하는게 좋아 보여요. 저도 젊으니까 괜찮겠지~ 하다가 당뇨병 걸리고 위염걸리고 몸 많이 망가졌었어요. 지금은 40kg정도 감량해서 현재 70kg고 건강하게 지내고 있어요,2,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
834,청주도 와주세요 ㅎㅎㅎㅎ,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
835,안산 또간집좀 해주세요,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
836,자금성 추천해주신 분 너무 이상형이에요....,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
837,근데 구디단 춘천집 진짜 사람많이가고 웨이팅있는 맛집이긴해요..,1,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
838,전주 제발 진짜 다시와주세요 억울해맛집이얼마나많은데...인정못해요,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
839,우와 무한자금성 가보고싶다아아아,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
840,구디단 살아서 썸네일 보고 호다닥 들어왔어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
841,창원에도 와주세요,5,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
842,11:25 배가 찼다니까 바로 줌인 땡기는 프로 카메라맨.,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
843,"조금 떨어져있긴 하지만 라꾸긴 진짜 맛있는데,,",0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
844,목동맛집거리있는데 목동에서도 찍어주세요,0,19 hours ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
845,아진짜 개재밌어 ㅠ ㅋㅋ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
846,언니 가디도 와주세요ㅜㅜ가산디지탈 단지,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
847,언니 청주요!!!!!!!청주도 먹을거 드럽게 없음..ㅠㅠ청주 꼭 와죠요,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
848,어디든 숨은 맛집은 있다!!!!!!!!!!,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
849,우리회사 건물이 그냥 맛집터였구나 ㅋㅋㅋㅋ,0,20 hours ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
850,평택도 찾아주세요!!,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
851,나 이날 언니 봣는데ㅠ 맛집몰라서 못부름.........ㅠ 생각보다 날씬하고 예뻣다용️️ 담에 꼭 ㅠ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
852,안산에 외국인만 살것같죠.. 안산사는 사람들 쌀국수에 똠양꿍 먹을것 같죠.. 70만 인구중 90프로가 한국인이고 공단이있고 자족도시라 안산 안에서 먹고살아서  맛집 천국이에요 제발 와줘영,2,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
853,이쯤 돠면 천안 한번 올법한데…. 호두과자 말고도 유명한게 얼마나 많은데 ㅠㅠ 제발 처어어ㅓㅓ넌안천안천앙,4,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
854,천안 맛집좀 알려주세요ㅠㅠㅠㅠ,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
855,악 낭만 부찌를 알려주면 으뜨캐!!!!!ㅋㅋㅋㅋㅋㅋㅋㅋ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
856,구디 옛날황소곱창 맛있어요ㅠㅠㅠㅠㅠ 넘 아쉽,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
857,만원 식사 시키면 술이랑 밥이 무한리필이라고 ...? 와 말이되나,1,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
858,진짜 구디단은 먹을거 없구나..,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
859,언니 역곡동도 해주세요!!,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
860,목동에도 와주세여.....목동도 맛집이......잘 못찾아여.......,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
861,가디도 살려주세요 ㅜㅜ 매일 먹는게 똑같구....,2,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
862,진짜 부대찌게 빼고는 그냥 그랬나보다 다ㅋㅋㅋㅋㅋㅋ,1,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
863,청주 와주세요! 찐맛집많아요,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
864,옆동네 대전도 가셨는데 노잼도시 청주도 와주세요 ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
865,무슨 청주가 노잼도시에욧!! 개노잼도시지 정정 부탁드립니다,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
866,진짜 마산 와주세여...맛집 많은데...,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
867,구디 옆 가디도 와주세용 ㅠㅠ,12,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
868,구디단도 갓으니까 비슷한 동네인 가디단도 가야겠네요 (가산디지털단지),2,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
869,ㅎㅎ 태국 옷정말...항상 기대를 하게 만드네욤 ㅎㅎ,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
870,상봉동이 맛집 진짜 마나요 언니 ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
871,주말에 무한자금성가서 고량주에 먹으면 최고의 가성비임 맛도 다 괜찮고,0,1 day ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
872,춘천도 해주세요!!!,1,1 day ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
873,구디보다 더 심한 맛집없는곳은 바로 노원........노원에서는 절대 맛집못찾으실걸요...,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
874,12:11 오늘 영상의 하이라이트다 ㅋㅋㅋㅋ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
875,진짜 헬이네;; 자금성 한번가봐야겠네요,13,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
876,언니 다음 해외특집 엘에이 한번해여ㅕㅕ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
877,근데 목동맛집도 궁금하다ㅜ 살면서 맛집이없었는데..,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
878,동대문역사문화공원 해주세요ㅠㅠㅠㅠㅠ,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
879,울산이 진짜 재난지역이에요….. 체인점 마저도 맛없어요 ,6,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
880,"도림항, 진장어, 즉석두부이야기, 신림순대국이  안나오다니....",1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
881,그 시장골목 맛집메카임 ㄹㅇ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
882,오늘 컨셉은 무지개떡 컨셉 ㅋㅋㅋ,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
883,서초동 제발와주세요 ㅋㅋㅋㅋㅋ 진짜 맛집 하나도 없음…,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
884,구디는 솔직히 프차가 제일 무난하고 제일 깨끗하고 맛있어요. 구디에 있는 프차는 다른 지점보다 깨끗했어요 심지어ㅋㅋ 회사원이 많은데도 이런게 어이가없지만 사실임,1,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
885,서울 강서구도 와주세용 !!!,0,11 hours ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
886,구로 디지털 와우 맞집 고고고고풍자,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
887,헐... 낭만부찌는... 부대볶음이 맛있는데..,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
888,구디... 이런 곳이 있을 줄은.... 된장 ㅠㅠㅠㅠ,0,1 day ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
889,강릉... 와주세요...... 관광지말고 맛집... 찾아주세요...,0,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
890,태국와 기대돼 ㅜㅜㅜ 내가 갔던곳 갔었을려나 ㅋㅋ궁금하다아아아아,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
891,청주도 와주세요ㅠㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
892,구디 33년 토박이인데 동네주민 맛집 하나도 안나와서 다행ㅎㅎ,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
893,저두 토박이인데 구디 맛집이 어디에요?? 맨날 먹을거 없는데…맨날 바껴서 자금성은 인정..20년째 자금성에서만 시켜먹음,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
894, @yulandsup1553  구석구석 숨어있는데 많아요! 사람입맛에따라 다르겠지만… 저는 단골집이많아서 ㅎㅎ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
895,지방러인데 젊은시절 한양살이 잠깐 했을때 구디단 직장동료동생이 맨날 밖으로 나돌면서 저를 데리고 다녔음. 그땐 혼밥이 쉽지 않았을 때라. 근데 지네 동네 진짜 먹을거 읎다고... 걔덕분에(?) 돈벌러 한양가서 밥값만 오지게 쓰고 왔었는데ㅋㅋ 풍자언니 맛집 황무지에서 고생 많았어요ㅜㅜ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
896,백종원 식당만 연속 3군데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ10:33 사람 사는 거 다 똑같넼ㅋㅋㅋㅋㅋㅋㅋ,0,2 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
897,구디엔 신림돼지뽈살집 짱이에여,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
898,구디에서 한 3년간 직장생활했는데..맛집 딱히..기대가 안됐는데 역시나..ㅋㅋㅋㅋㅋㅋ낭만부대찌개 맛있음ㅇㅇㅋㅋ프차동네 ㅠ 깔깔거리에서는 주왕족발 괜찮음.. 기본족발 단일메뉴!말뚝곱창은 그냥 평타정도인데 차라리 구로곱창이 나은데 안간지오래되서...가리봉시장쪽에 월래순교자관 만두 맛있음 ㅇㅇ숙성회전문점 도림항도 있는데..여긴 이미 유명한데라 평일에도 웨이팅있음 ㅠ주말에는 가려면 5시오픈인데 1시에 대기걸어놔야함ㅋㅋㅋㅋㅋㅋ,0,5 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
899,파주도 와주세요ㅜㅜ,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
900,판교도.. 와주세요 ,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
901,구디 곱창집은 체인점도 좋긴한데최소공배수가 최곱니다...다른데보다 훨나아요..,17,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
902,비밀이라구요,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
903, @user-xp1or6bj8o  사장님 부자돼야 확장하신다구요 ㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
904,낭만부대는 퇴사했는데도 생각나는  ㅠ  가고싶은곳 ㅠㅠㅠ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
905,논현역도 와쥬세여 ㅠㅠ직장인들의 성지인데 ㅠ,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
906,미래사람들 ㅋㅋㅋㅋㅋㅋㅋㅋ 왤케웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
907,언늬… 삼성역 제발 우리 한 번 노답이던 거 확인했잖아 구제해줘,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
908,구디는 싸서 가격대비 앵간한편생선굽는날 청국장이 찐인데ㅜㅜ 아숩다저기 별론데ㅠㅠ,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
909,이거 오늘 첨 보는데 풍자님 약간 폴블랑코 닮음 ㅋㅋ,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
910,띵호 안양 박달동이 원조인디!!!!뚝배기짬뽕 하니까 그 띵호가 맞는거 같은디,1,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
911,인천 다시와주세요ㅋㅋㅋㅋ 진짜맛집을 안가신거같아요,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
912,마라탕 추천한 사람은 찐팬이 아니지풍자 마라탕 안좋아하자나,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
913,당진도 진짜 맛집 없어 그냥 없어요 제발요 당진도 찾아주세요ㅠㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
914,의정부랑 양주도 와주세여,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
915,"양주사람인데 양주 맛집 진짜 어딜 말하면 좋을까 맨날 생각해도 모르겠어요 ㅜㅋㅋㅋㅋ 어디 생각하세요? 저는 그냥 유명한 걸로만 치면 밀밭칼국수, 덕화원, 밀곳, 자반고 정도..?",0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
916,오프닝부터 꿀 ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
917,풍자누나🩵🩷너무 팬이에요~,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
918,구디ㅋㅋ 백종원거리....대박집이라는 소갈비집 맛있던거로 기억나는데 2호점도 가게옆에생긴걸로들었는데..,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
919,역대급 훈훈한 편이여써요,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
920,저기 부대찌개..집 바로 옆옆에 옛날에ㅠㅠ 떡볶이집 있었는데 거기 존맛탱이였는데 아직 있나.. 모르겠네용.. 부찌보다 거기가 내 원픽이였눈뎅..,0,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
921,가디도 해주세요 진짜 여기도 심각해요,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
922,구디 맛있는 집은 많아요!대신 또간집에 소개시켜줄만한 맛집은 없습니다낭만부대찌개만 실제로 방문해봤는데 점심때나 낭만부대찌개 먹으러 가자고 할 맛집이지 주말에도 생각나서 찾아간다?아닙니다,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
923,와 태국 너무 기대된다 ㅋㅋㅋ,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
924,"김포 맛집도 찾아주셔요,,,,ㅠ",0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
925,갠적으론 구디 전라도 밥상이 진짜 맛있었는데,0,1 day ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
926,일산에도 와주세요~~~~~,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
927,눈이넘이뻐.촉촉하니오늘 썸네일넘이쁜데,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
928,디지털 단지 특집으로 구디가디 같이했음 맛집 나름 나왔을지도...?,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
929,다음특집 대기중.. 29:23,0,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
930,칠리엔이 안나왔네! 구디단에서 회사 다니다 퇴사한지 5년?6년 넘었는데 가끔 칠리엔 팟타이 생각남! 없어졌나? 여기 진짜 맛있었는데! 대륭 포스트 지하1층!ㅋㅋㅋ아직도 기억함ㅋㅋㅋ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
931,칠리엔 없어졌어요ㅜ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
932,오늘 옷이 젤 잘어울려요 ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
933,안산은 언제와요? 진짜 숨찐맛 많은데..ㅜ,2,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
